local anaesthetic	anestezic local
immunosuppressant drug	agent imunosupresiv|imunosupresiv|medicament imunosupresiv
immunosuppressant agent	agent imunosupresiv|imunosupresiv|medicament imunosupresiv
immunosuppressive agent	agent imunosupresiv|imunosupresiv|medicament imunosupresiv
immunosuppressive	agent imunosupresiv|imunosupresiv|medicament imunosupresiv
immunosuppressant	agent imunosupresiv|imunosupresiv|medicament imunosupresiv
immunosuppressive drug	agent imunosupresiv|imunosupresiv|medicament imunosupresiv
mini-invasive surgery	chirurgie minim invazivă
MIS	chirurgie minim invazivă
minimally invasive surgery	chirurgie minim invazivă
safety profile	profil de siguranță
FFA	acizi grași liberi
measles	rujeolă
rubeola	rujeolă
genetic TSE	formă genetică de encefalopatie spongiformă transmisibilă
genetic transmissible spongiform encephalopathy	formă genetică de encefalopatie spongiformă transmisibilă
genetic form of transmissible spongiform encephalopathy	formă genetică de encefalopatie spongiformă transmisibilă
BMD	BMD|doză de referință
benchmark dose	BMD|doză de referință
specialty care	asistență medicală de specialitate
blood film	frotiu sangvin
blood smear	frotiu sangvin
follow-on formula	preparate pentru copii de vârstă mică|formule de continuare
SmPC	rezumatul caracteristicilor produsului
summary of product characteristics	rezumatul caracteristicilor produsului
product information	Informații referitoare la produs (rezumatul caracteristicilor produsului, eticheta și prospectul )
PI	Informații referitoare la produs (rezumatul caracteristicilor produsului, eticheta și prospectul )
recessive spot	pete care sunt expresia unei gene recesive
RS	pete care sunt expresia unei gene recesive
cross-resistance	rezistență încrucișată
balano-preputial separation	separare balano-prepuțială|separare prepuțială
balanopreputial separation	separare balano-prepuțială|separare prepuțială
preputial separation	separare balano-prepuțială|separare prepuțială
impending death	moarte iminentă
oxido-reductase	oxidoreductază
oxidoreductase	oxidoreductază
forced expiratory volume in one second	VEMS|volum expirator maxim în prima secundă a expirației forțate
FEV1	VEMS|volum expirator maxim în prima secundă a expirației forțate
forced expiratory volume in the first second	VEMS|volum expirator maxim în prima secundă a expirației forțate
LA	testul de aglutinare cu latex
latex agglutination	testul de aglutinare cu latex
Community strategy 2007-2012 on health and safety at work	Strategia comunitară 2007-2012 privind sănătatea și securitatea în muncă
endemic area	zonă endemică
new communicable disease	boală transmisibilă emergentă
emerging communicable disease	boală transmisibilă emergentă
European Agreement on the Exchanges of Blood-grouping Reagents	Acordul european privind schimbul de reactivi de determinare a grupelor sanguine
test certificate	adeverință de testare
systemic antibiotic	antibiotic sistemic
theobromine	teobromină
pharmacological action	acțiune farmacologică
APTT	timp de tromboplastină parțială|timp de tromboplastină parțială activat|timp de cefalină|APTT
aPTT	timp de tromboplastină parțială|timp de tromboplastină parțială activat|timp de cefalină|APTT
activated partial thromboplastin time	timp de tromboplastină parțială|timp de tromboplastină parțială activat|timp de cefalină|APTT
thromboplastin time	timp de tromboplastină parțială|timp de tromboplastină parțială activat|timp de cefalină|APTT
partial thromboplastin time	timp de tromboplastină parțială|timp de tromboplastină parțială activat|timp de cefalină|APTT
neutralisation	neutralizare
physical distancing	distanțare fizică
percutaneous toxicity	toxicitate prin absorbție percutanată
energy value	valoare energetică
energy content	valoare energetică
caloric value	valoare energetică
dose limitation	limitare a dozelor
SML	LMS|limită de migrare specifică
specific migration limit	LMS|limită de migrare specifică
ligament	ligament
action level	nivel de intervenție
action threshold	nivel de intervenție
ophthalmologist	oculist
eye specialist	oculist
oculist	oculist
WASH	WASH|apă, salubrizare și igienă
water, sanitation and hygiene	WASH|apă, salubrizare și igienă
osteoclast	osteoclast
in vitro diagnosis	diagnostic in vitro
IVD	diagnostic in vitro
marine biotoxin	biotoxină marină
programme of review of existing biocidal active substances	program de reexaminare|program de reexaminare a substanțelor active biocide existente
review programme	program de reexaminare|program de reexaminare a substanțelor active biocide existente
other novel design	alt model inovator
medical nutrition	nutriție clinică
chicken flock free from specified pathogens	efectiv de pui indemn de patogeni specificați
SPF chicken flock	efectiv de pui indemn de patogeni specificați
naïve control group	lot martor „naiv”
nucleic acid hybridization assay	test cu acizi nucleici neamplificați
hybridisation assay	test cu acizi nucleici neamplificați
non-amplified nucleic acid probe test	test cu acizi nucleici neamplificați
non-amplified nucleic acid hybridisation assay	test cu acizi nucleici neamplificați
NAH assay	test cu acizi nucleici neamplificați
health warning	avertisment de sănătate
vegan diet	regim vegan|dietă vegană
strict vegetarian diet	regim vegan|dietă vegană
SVD	regim vegan|dietă vegană
DNA barcoding	cod de bare ADN
poison centre notification format	format de notificare a centrelor de notificare toxicologică|format PCN
PCN format	format de notificare a centrelor de notificare toxicologică|format PCN
methylphenidate	metilfenidat
Animal and Plant Health Inspection Service	Serviciul de Inspecție a Sănătății Animalelor și Plantelor
APHIS	Serviciul de Inspecție a Sănătății Animalelor și Plantelor
non similar to life techniques health	asigurare de sănătate NSLT
NSLT health	asigurare de sănătate NSLT
outer package	ambalaj exterior|ambalaj secundar
outer packaging	ambalaj exterior|ambalaj secundar
secondary packaging	ambalaj exterior|ambalaj secundar
lethargy	letargie
carbohydrate	carbohidrat|hidrat de carbon|glucidă
I-ELISA	metodă imunoenzimatică ELISA indirectă|iELISA
indirect ELISA	metodă imunoenzimatică ELISA indirectă|iELISA
indirect enzyme-linked immunosorbent assay	metodă imunoenzimatică ELISA indirectă|iELISA
iELISA	metodă imunoenzimatică ELISA indirectă|iELISA
occupational accident	accident profesional|accident de muncă
industrial accident	accident profesional|accident de muncă
accident in the workplace	accident profesional|accident de muncă
workplace accident	accident profesional|accident de muncă
accident at work	accident profesional|accident de muncă
possible case	caz posibil
receptor	receptor
medical radiological installation	instalație radiologică medicală
JEV	virus al encefalitei japoneze
Japanese encephalitis virus	virus al encefalitei japoneze
bedside testing	investigații la locul acordării asistenței medicale|POCT
point-of-care testing	investigații la locul acordării asistenței medicale|POCT
POCT	investigații la locul acordării asistenței medicale|POCT
NPT	investigații la locul acordării asistenței medicale|POCT
near-patient testing	investigații la locul acordării asistenței medicale|POCT
re-treatment interval	intervalul pentru readministrarea tratamentului
fatty food product	alimente grase
fatty food	alimente grase
cutaneous anthrax	antrax cutanat
therapeutic trial	studiu terapeutic
white amur	cosaș
grass carp	cosaș
local effect	efect local
biocompatibility	biocompatibilitate
organogenesis	organogeneză
detoxification	detoxifiere
adaptive trial	studiu clinic intervențional adaptativ
adaptive clinical trial	studiu clinic intervențional adaptativ
adaptive design clinical trial	studiu clinic intervențional adaptativ
intervention	intervenție
live virus vector	vector viral viu
echinoderms	castraveți de mare|stele-de-mare|arici-de-mare|echinoderme
pleopod	pleopod
swimmeret	pleopod
swimming leg	pleopod
abamectin	abamectin
seroprevalence	seroprevalență
quantitative resistance	rezistență cantitativă
human safety database	baza de date privind siguranța persoanelor
Japanese B encephalitis	encefalita japoneză B|EJ|encefalita japoneză
Japanese encephalitis	encefalita japoneză B|EJ|encefalita japoneză
Japanese encephalitis B	encefalita japoneză B|EJ|encefalita japoneză
accidental exposure	expunere accidentală
delayed neurotoxicity	neurotoxicitate întârziată
stratified analysis	analiză stratificată
titre	titru
dynamic compartmental model	model dinamic cu compartimente
3-N,3-N,6-N,6-N-Tetramethylacridine-3,6-diamine	acridine orange|oranj de acridină
acridine orange	acridine orange|oranj de acridină
dermal route	cale dermală|cale cutanată
cutaneous route	cale dermală|cale cutanată
taxonomic level	nivel taxonomic
taxonomic rank	nivel taxonomic
magistral formula	preparat magistral
magistral preparation	preparat magistral
EU platform for multi-centre clinical trials	platformă a UE pentru studii clinice multicentrice la scară largă
orlistat	orlistat
cytotoxic effect	efect citotoxic
TSC	scleroză tuberoasă|boala Bourneville|epiloia
tuberous sclerosis complex	scleroză tuberoasă|boala Bourneville|epiloia
tuberous sclerosis	scleroză tuberoasă|boala Bourneville|epiloia
Bourneville syndrome	scleroză tuberoasă|boala Bourneville|epiloia
Bourneville disease	scleroză tuberoasă|boala Bourneville|epiloia
epiloia	scleroză tuberoasă|boala Bourneville|epiloia
Bourneville-Pringle syndrome	scleroză tuberoasă|boala Bourneville|epiloia
Bourneville-Pringle's disease	scleroză tuberoasă|boala Bourneville|epiloia
Bourneville-Brissaud disease	scleroză tuberoasă|boala Bourneville|epiloia
ECIS	Sistemul european de informații cu privire la cancer|ECIS
European Cancer Information System	Sistemul european de informații cu privire la cancer|ECIS
MLV vaccine	vaccin cu virus viu modificat
modified live-virus vaccine	vaccin cu virus viu modificat
MLVV	vaccin cu virus viu modificat
clinical breakpoint	valoare critică
breakpoint antibiotic concentration	valoare critică
breakpoint	valoare critică
EDQM	Directoratul European pentru Calitatea Medicamentelor|Directoratul European pentru Calitatea Medicamentelor și Asistenței Medicale|EDQM
European Directorate for the Quality of Medicines	Directoratul European pentru Calitatea Medicamentelor|Directoratul European pentru Calitatea Medicamentelor și Asistenței Medicale|EDQM
European Directorate for the Quality of Medicines &amp; HealthCare	Directoratul European pentru Calitatea Medicamentelor|Directoratul European pentru Calitatea Medicamentelor și Asistenței Medicale|EDQM
direct enrichment	îmbogățire directă
intradermally	intradermic
systematic review	recenzie sistematică
WBC	număr de celule sagvine albe|număr total de celule sagvine albe|număr total de leucocite|WBC
white blood cell count	număr de celule sagvine albe|număr total de celule sagvine albe|număr total de leucocite|WBC
total leucocyte count	număr de celule sagvine albe|număr total de celule sagvine albe|număr total de leucocite|WBC
total white blood cells	număr de celule sagvine albe|număr total de celule sagvine albe|număr total de leucocite|WBC
post-market surveillance plan	plan de supraveghere ulterioară introducerii pe piață
PMS plan	plan de supraveghere ulterioară introducerii pe piață
partial resistance	rezistență parțială
i-SPOC system	sistemul de puncte i-SPOC
industry single point of contact system	sistemul de puncte i-SPOC
transplant recipient	primitor de transplant
gene segment	segment genic
sanitary prophylaxis	profilaxie sanitară
calf muscle	mușchii gambei
short-lived radionuclide	radionuclid cu durată de viață scurtă|radionuclid de viață scurtă
short-life radionuclide	radionuclid cu durată de viață scurtă|radionuclid de viață scurtă
WOCL	fereastră de reducere circadiană|fereastră de minimă circadiană
Window of Circadian Low	fereastră de reducere circadiană|fereastră de minimă circadiană
wormseed	<i>Artemisia cina</i>
coley	marlin negru|cod saithe|cod negru
coalfish	marlin negru|cod saithe|cod negru
saithe	marlin negru|cod saithe|cod negru
pollock	marlin negru|cod saithe|cod negru
Hendra and Nipah virus diseases	sindromul respirator și encefalitic al porcului|infecții cu virusuri Hendra și Nipah
pituitary disorder	afecțiune a glandei pituitare|boală a glandei pituitare
dosimetry service	serviciu dozimetric
lanolin	lanolină
serious cross-border health threat	amenințări transfrontaliere grave privind sănătatea
serious cross-border threat to health	amenințări transfrontaliere grave privind sănătatea
SCBTH	amenințări transfrontaliere grave privind sănătatea
marketing authorisation	autorizație de comercializare|autorizație de punere pe piață
SLT Health obligation	obligație de asigurare de sănătate SLT
food crisis	criză alimentară
acute lymphoblastic leukaemia	leucemie limfoblastică acută
ALL	leucemie limfoblastică acută
acute lymphocytic leukaemia	leucemie limfoblastică acută
acute lymphoid leukaemia	leucemie limfoblastică acută
suboptimal donor	donator marginal
marginal donor	donator marginal
expanded donor	donator marginal
bio-terrorism	bioterorism
biological terrorism	bioterorism
bioterrorism	bioterorism
physical disability	dizabilitate fizică
binucleate	binucleat
binucleated	binucleat
Western bristlebird	<i> Dasyornis longirostris </i>
long-billed bristlebird	<i> Dasyornis longirostris </i>
adverse effect	efect advers
allergic contact sensitisation	sensibilizare alergică de contact
BMI	IMC|indice de masă corporală
body mass index	IMC|indice de masă corporală
COVID-19/Corona Information Group – Borders	Grupul de informare privind coronavirusul și COVID-19 - Frontiere
tic douloureux	tic douloureux|nevralgie trigeminală|nevralgie de trigemen
trigeminal neuralgia	tic douloureux|nevralgie trigeminală|nevralgie de trigemen
choline	colină
catheterisation	cateterizare
necrophagous	necrofag
scavenger	necrofag
synergist	agent sinergic
voluntary submission	transmitere voluntară
continuous measurement	măsurare continuă
overage	supradozare
optical path	drum optic
health threat	amenințare la adresa sănătății
threat to health	amenințare la adresa sănătății
antibody titre	titru de anticorpi
teicoplanin	teicoplanină
indicator bacterium	bacterie indicator
intraperitoneally	intraperitoneal
mental health	sănătate mintală
MRI	imagistică prin rezonanță magnetică|IRM
magnetic resonance imaging	imagistică prin rezonanță magnetică|IRM
NMR-CT	imagistică prin rezonanță magnetică|IRM
nuclear magnetic resonance computerised tomography	imagistică prin rezonanță magnetică|IRM
nuclear magnetic resonance computed tomography	imagistică prin rezonanță magnetică|IRM
Pacific jack mackerel	stavrid de Pacific
PEEP	PEEP|presiune pozitivă la sfârşitul expirului
positive end-expiratory pressure	PEEP|presiune pozitivă la sfârşitul expirului
corpus luteum	corp galben
endocrine mode of action	mod de acțiune endocrin
endocrine activity	mod de acțiune endocrin
common technical document	Documentul Tehnic Comun|DTC
CTD	Documentul Tehnic Comun|DTC
skin sensitisation	sensibilizare a pielii
chemosis	chemozis
hearing aid device	proteză auditivă
hearing aid	proteză auditivă
hearing-aid	proteză auditivă
phototoxicology	fototoxicologie
tinidazole	tinidazol
SAR	relație structură-activitate
structure-activity relationship	relație structură-activitate
reproductive cloning	clonare în scopul reproducerii
schizoaffective disorder	tulburare schizoafectivă
super-spreader event	eveniment cu risc foarte mare de răspândire a unui virus
superspreader event	eveniment cu risc foarte mare de răspândire a unui virus
superspreading event	eveniment cu risc foarte mare de răspândire a unui virus
prenatal screening	screening prenatal
antenatal screening	screening prenatal
plains bison	bizon american
alkaline phosphatase	fosfatază alcalină
xylem-limited fastidious bacteria	bacterie fastidioasă localizată în xilem
blind passage	pasaj orb
fox tapeworm	tenia Echinococcus multilocularis
Echinococcus multilocularis	tenia Echinococcus multilocularis
decision algorithm	algoritm decizional
monogenic disease	boală monogenică
single gene defect disease	boală monogenică
single gene disease	boală monogenică
tissue establishment	bancă de țesuturi
use type	tip de utilizare
heat treatment	tratament termic
partition coefficient	coeficient de partiție
distribution coefficient	coeficient de partiție
necropsy	necropsie|examinare post-mortem|autopsie
post-mortem	necropsie|examinare post-mortem|autopsie
post-mortem examination	necropsie|examinare post-mortem|autopsie
autopsy	necropsie|examinare post-mortem|autopsie
per unit dispensing	eliberare de antimicrobiene la bucată|eliberare de unități dozate
unit dispensing	eliberare de antimicrobiene la bucată|eliberare de unități dozate
split pack dispensing	eliberare de antimicrobiene la bucată|eliberare de unități dozate
Modified Outerbridge Scale	scala Outerbridge modificată
bigeye tuna	ton obez
office responsible for settling claims	Biroul de lichidare a plăților
Settlements Office	Biroul de lichidare a plăților
stromal cell	celulă stromală
dystrophy	distrofie
PEP	profilaxie postexpunere
post-exposure prophylaxis	profilaxie postexpunere
radionuclide-specific dose coefficient	coeficient de doză specific radionuclizilor
moribund status	stare muribundă
congenital Zika virus disease	malformații congenitale produse de virusul Zika|sindrom congenital Zika
congenital Zika syndrome	malformații congenitale produse de virusul Zika|sindrom congenital Zika
non-voided specimen	probă recoltată prin cateterism vezical
non-voided urine sample	probă recoltată prin cateterism vezical
passive smoking	fumat pasiv
second-hand smoking	fumat pasiv
involuntary smoking	fumat pasiv
non-ionic low osmolar contrast agent	substanță de contrast non-ionică cu osmolaritate scăzută
bigeye thresher shark	rechin-vulpe cu ochi mari
bigeye thresher	rechin-vulpe cu ochi mari
virus variant	variantă de virus
food law	legislație în domeniul alimentelor
desmocyte	fibroblast
fibroblast	fibroblast
multi-centre trial	studiu clinic intervențional multicentric
multi-centre study	studiu clinic intervențional multicentric
multi-centre clinical trial	studiu clinic intervențional multicentric
confirmed case	caz confirmat
antimycobacterial drug	antimicrobian
antimycobacterial	antimicrobian
implant	implant pentru morfologia corpului
body modification implant	implant pentru morfologia corpului
bone marrow	măduvă osoasă
ECMP	procedură ECMP
exceptional change management process	procedură ECMP
antibiogram	antibiogramă
meristem	meristem
meristematic tissue	meristem
frameshift mutagen	mutagen care alterează cadrul de citire
SCNT	transferul nucleului celulelor somatice
somatic cell nucleus transfer	transferul nucleului celulelor somatice
somatic cell nuclear transfer	transferul nucleului celulelor somatice
health worker	personal de specialitate medico-sanitar şi auxiliar sanitar|lucrător din domeniul îngrijirii sănătății|personal medico-sanitar
sleep apnoea syndrome	sindromul apneei de somn
sleep apnea syndrome	sindromul apneei de somn
epithelium	țesut epitelial|epiteliu
epithelial lining	țesut epitelial|epiteliu
epithelial tissue	țesut epitelial|epiteliu
degradation product	produs de degradare
breakdown product	produs de degradare
skin irritant	iritant al pielii
compassionate use	uz compasional
Passenger Locator Form	PLF|formular de localizare a pasagerilor
locator card	PLF|formular de localizare a pasagerilor
public health passenger locator card	PLF|formular de localizare a pasagerilor
PLF	PLF|formular de localizare a pasagerilor
grey gurnard	rândunică-de-mare cenușie
bioanalysis	bioanaliză|metodă bioanalitică
bioanalytical method	bioanaliză|metodă bioanalitică
biological analysis	bioanaliză|metodă bioanalitică
social distress	angoasă socială
prion disease	boală prionică|EST|encefalopatie spongiformă transmisibilă
TSE	boală prionică|EST|encefalopatie spongiformă transmisibilă
transmissible spongiform encephalopathy	boală prionică|EST|encefalopatie spongiformă transmisibilă
plant protection activity	activitate fitosanitară
late resorption	resorbție tardivă
natural immunity	imunitate naturală|imunitate înnăscută
innate immunity	imunitate naturală|imunitate înnăscută
sulfabenzamide	sulfabenzamidă
staining	colorație
age-standardised net survival at 5 years	supraviețuire netă la 5 ani standardizată pe vârstă
age-standardised five-year net survival	supraviețuire netă la 5 ani standardizată pe vârstă
age-standardised 5-year net survival	supraviețuire netă la 5 ani standardizată pe vârstă
broadnosed pipefish	ac-de-mare
deep-snouted pipefish	ac-de-mare
broad-nosed pipefish	ac-de-mare
Product Information Management	Gestionarea informațiilor referitoare la produs|PIM
PIM	Gestionarea informațiilor referitoare la produs|PIM
first aid	prim ajutor
medical first aid	prim ajutor
dry aqueous extract	extract sec apos
tilmicosin	tilmicozină
priming vaccine	prima doză
priming	prima doză
initial dose	prima doză
priming dose	prima doză
excision	excizie
non-pharmaceutical intervention	măsură de reducere a riscului de răspândire a unei boli în comunitate|intervenție nefarmaceutică|măsură nefarmaceutică|contramăsură nefarmaceutică
mitigation measure	măsură de reducere a riscului de răspândire a unei boli în comunitate|intervenție nefarmaceutică|măsură nefarmaceutică|contramăsură nefarmaceutică
NPI	măsură de reducere a riscului de răspândire a unei boli în comunitate|intervenție nefarmaceutică|măsură nefarmaceutică|contramăsură nefarmaceutică
community mitigation	măsură de reducere a riscului de răspândire a unei boli în comunitate|intervenție nefarmaceutică|măsură nefarmaceutică|contramăsură nefarmaceutică
community mitigation measure	măsură de reducere a riscului de răspândire a unei boli în comunitate|intervenție nefarmaceutică|măsură nefarmaceutică|contramăsură nefarmaceutică
non-pharmaceutical public health measure	măsură de reducere a riscului de răspândire a unei boli în comunitate|intervenție nefarmaceutică|măsură nefarmaceutică|contramăsură nefarmaceutică
non-pharmaceutical countermeasure	măsură de reducere a riscului de răspândire a unei boli în comunitate|intervenție nefarmaceutică|măsură nefarmaceutică|contramăsură nefarmaceutică
non-pharmaceutical measure	măsură de reducere a riscului de răspândire a unei boli în comunitate|intervenție nefarmaceutică|măsură nefarmaceutică|contramăsură nefarmaceutică
occupational safety	securitate în muncă
safety at work	securitate în muncă
dilution	diluție
tetramisole	tetramisol
centromere	centromer
risk management system	sistem de gestionare a riscurilor
Eudamed	Eudamed|Banca europeană de date referitoare la dispozitivele medicale
European database on medical devices	Eudamed|Banca europeană de date referitoare la dispozitivele medicale
European Databank on Medical Devices	Eudamed|Banca europeană de date referitoare la dispozitivele medicale
KOP	receptor kappa|receptor κ|receptor opioid kappa
κ receptor	receptor kappa|receptor κ|receptor opioid kappa
kappa receptor	receptor kappa|receptor κ|receptor opioid kappa
κ-opioid receptor	receptor kappa|receptor κ|receptor opioid kappa
kappa opioid receptor	receptor kappa|receptor κ|receptor opioid kappa
sacred mushroom	ciupercă magică|ciupercă halucinogenă
magic mushroom	ciupercă magică|ciupercă halucinogenă
hallucinogenic mushroom	ciupercă magică|ciupercă halucinogenă
veterinary medicinal product for food-producing animals	medicamente de uz veterinar pentru animale de la care se obțin produse alimentare
retina	retină
external use of an herbal medicinal product	uz extern al produselor din plante
pulmonology	pneumologie
pneumology	pneumologie
respiratory medicine	pneumologie
histopathological finding	descoperire histopatologică
cross-contamination	contaminare încrucișată
ACSH	Comitetul consultativ pentru securitate și sănătate la locul de muncă
Advisory Committee on Safety and Health at Work	Comitetul consultativ pentru securitate și sănătate la locul de muncă
packed red cells	concentrat eritrocitar
packed red blood cells	concentrat eritrocitar
red blood cell concentrate	concentrat eritrocitar
pulmonary arterial hypertension	hipertensiune arterială pulmonară
DNA probe	probe de ADN
chronic poisoning	intoxicație cronică
double-stranded DNA	ADN dublu catenar
dsDNA	ADN dublu catenar
blue marlin	marlin albastru
Atlantic blue marlin	marlin albastru
officinal formula	preparat oficinal
non-invasive technique	procedură neinvazivă|tehnică neinvazivă
non-invasive method	procedură neinvazivă|tehnică neinvazivă
non-invasive procedure	procedură neinvazivă|tehnică neinvazivă
bronchopulmonary dysplasia	displazie bronhopulmonară
tigecycline	tigeciclină
Tygacil	tigeciclină
re-treatment	readministrare a tratamentului|retratament
alcoholism	alcoolism
fasting glucose	glicemie <i>à jeun</i>
fasting blood sugar	glicemie <i>à jeun</i>
FBS	glicemie <i>à jeun</i>
fasting blood glucose	glicemie <i>à jeun</i>
FBG	glicemie <i>à jeun</i>
necrotrophic pathogen	agent patogen necrotrof
necrotroph	agent patogen necrotrof
arbitration	arbitraj
arbitration procedure	arbitraj
co-rapporteur	co-raportor
EFGS	serverul european de acces pentru interoperabilitate|EFGS
European Federation Gateway Service	serverul european de acces pentru interoperabilitate|EFGS
European Federated Gateway Server	serverul european de acces pentru interoperabilitate|EFGS
antigenic variation	variație antigenică
gametophyte	gametofit
crawfish	homari spinoși|palinuride
spiny lobsters	homari spinoși|palinuride
potential exposure	expunere potențială
echinatine	echinatină
Specialised Group CNS/Endocrinology	Grupul specializat SNC/Endocrinologie
dominant lethal mutation test	test al mutațiilor dominante letale|test de letalitate dominantă
dominant lethal test	test al mutațiilor dominante letale|test de letalitate dominantă
dominant lethal assay	test al mutațiilor dominante letale|test de letalitate dominantă
clinical responsibility	responsabilitate clinică
Community Reference Laboratory for salmonella	laborator de referință al UE pentru analiza și testarea zoonozelor (<i>Salmonella)</i>
EU reference laboratories for the analysis and testing of zoonoses (salmonella)	laborator de referință al UE pentru analiza și testarea zoonozelor (<i>Salmonella)</i>
echimidine	echimidină
ingestion route	rută de ingestie
storage life	termen de garanție
epidemiological cut-off value	valoare ECOFF|valoare-limită epidemiologică
ECOFF	valoare ECOFF|valoare-limită epidemiologică
wild-type cut-off value	valoare ECOFF|valoare-limită epidemiologică
WT cut-off value	valoare ECOFF|valoare-limită epidemiologică
flat-bottomed pouch	plic cu burduf tip mapă
reversal agent	agent de reversie
White Paper - Together for Health : A Strategic Approach for the EU 2008-2013	Cartea Albă - Împreună pentru sănătate: O abordare strategică pentru UE 2008-2013
public health service	serviciu de sănătate publică
oncogene	oncogenă
physiological mechanism	mecanism fiziologic
dose assessment	evaluare a dozei
assessment of doses	evaluare a dozei
occupational health	sănătate în muncă
pharmaceutical product	produs farmaceutic|medicament
carcinogenic response	răspuns carcinogen
histological finding	concluzie histologică
chitosan	chitosan
small-eyed ray	Raja microocellata
high risk potential contact	persoană care este contact și prezintă potențial risc mare de infecție
layperson's summary	rezumat pentru nespecialiști
vascular cambium	cambiu vascular
eye irritation test	test pentru iritație oculară
metabolic half-life	timp de injumătățire
elimination half-life	timp de injumătățire
metabolic half-time	timp de injumătățire
half-life	timp de injumătățire
methicillin-resistant <i>Staphylococcus</i>	<i>Staphylococus</i> rezistent la meticilină
meticillin-resistant <i>Staphylococcus</i>	<i>Staphylococus</i> rezistent la meticilină
MRS	<i>Staphylococus</i> rezistent la meticilină
nitrofurantoin	nitrofurantoină
Mongolian saiga	<i>Saiga tatarica mongolica</i>
protocol assistance	asistență pentru elaborarea protocolului
COVID-19 test	test pentru diagnosticul infecției cu SARS-CoV-2|testare pentru SARS-CoV-2|test pentru COVID-19
coronavirus test	test pentru diagnosticul infecției cu SARS-CoV-2|testare pentru SARS-CoV-2|test pentru COVID-19
novel coronavirus test	test pentru diagnosticul infecției cu SARS-CoV-2|testare pentru SARS-CoV-2|test pentru COVID-19
bloody diarrhoea	diaree hemoragică
non-cytotoxic substance	substanță necitotoxică
asymptomatic testing	testarea persoanelor asimptomatice
skin absorption	absorbție cutanată|absorbție percutanată|absorbție dermală
percutaneous absorption	absorbție cutanată|absorbție percutanată|absorbție dermală
cutaneous absorption	absorbție cutanată|absorbție percutanată|absorbție dermală
dermal absorption	absorbție cutanată|absorbție percutanată|absorbție dermală
transmission route	cale de transmitere
route of transmission	cale de transmitere
Recommended Dietary Allowance	doza zilnică recomandată
RDA	doza zilnică recomandată
Recommended Daily Allowance	doza zilnică recomandată
control animal	animal de control
collagen	colagen
virus	virus
ampoule	fiolă
antigenic site	epitop
epitope	epitop
antigenic determinant	epitop
donax clams	specii de bivalve marine|specii de donax
sepsis	septicemie|sepsis
septicaemia	septicemie|sepsis
blood poisoning	septicemie|sepsis
reverse-transcription nested polymerase chain reaction	test nested RT-PCR|RT-PCR nested
nested set RT-PCR	test nested RT-PCR|RT-PCR nested
nested RT-PCR	test nested RT-PCR|RT-PCR nested
hypervaccination	revaccinare
contraindication	contraindicație
contra-indication	contraindicație
excipient constituent	constituent al excipientului
excipient component	constituent al excipientului
single-dose administration	administrare în doză unică
peristalsis	peristaltism
gastrointestinal coordination	peristaltism
intestinal coordination	peristaltism
immunity	imunitate
referral	sesizare
somatomotor activity	activitate somatomotorie
pleural fluid	lichid pleural
European red elder	soc roșu
red elderberry	soc roșu
red-berried elder	soc roșu
onward transmission	transmitere mai departe
emulsion breaking	rupere a emulsiei|spargere a emulsiei
multi-substance abuse	policonsum de droguri
multiple drug abuse	policonsum de droguri
multiple addiction	policonsum de droguri
polysubstance abuse	policonsum de droguri
panaddiction	policonsum de droguri
polydrug use	policonsum de droguri
poly-drug use	policonsum de droguri
circulative, non‐propagative transmission	transmitere circulativă, nepropagativă
flattening of a curve	aplatizarea unei curbe
calcium channel-blocking agent	BCC|antagonist de calciu|blocant al canalelor de calciu
calcium channel blocker	BCC|antagonist de calciu|blocant al canalelor de calciu
CCB	BCC|antagonist de calciu|blocant al canalelor de calciu
calcium antagonist	BCC|antagonist de calciu|blocant al canalelor de calciu
venovenous extracorporeal membrane oxygenation	VV-ECMO|oxigenare extracorporală prin membrană veno-venos
VV-ECMO	VV-ECMO|oxigenare extracorporală prin membrană veno-venos
venovenous ECMO	VV-ECMO|oxigenare extracorporală prin membrană veno-venos
antimicrobial of last resort	antimicrobian de ultimă instanță
last-resort antimicrobial	antimicrobian de ultimă instanță
school milk scheme	Programul de distribuire a laptelui în școli|Programul „Lapte în școli”
vascular dementia	demență vasculară
soft tissue	țesut moale
subphylum	subîncrengătură|subfilum
subdivision	subîncrengătură|subfilum
nitrogen fixation	fixare a azotului
EU Physical Activity Guidelines	orientările UE privind activitatea fizică
Pharmaceutical Inspection Convention	Convenția pentru recunoașterea reciprocă a inspecțiilor privind fabricarea produselor farmaceutice
Convention for the Mutual Recognition of Inspections in respect of the Manufacture of Pharmaceutical Products	Convenția pentru recunoașterea reciprocă a inspecțiilor privind fabricarea produselor farmaceutice
PIC	Convenția pentru recunoașterea reciprocă a inspecțiilor privind fabricarea produselor farmaceutice
underdosage	subdozaj
under-dosing	subdozaj
breakage	rupere|divizare a cromozomului
chromosome breakage	rupere|divizare a cromozomului
apiculture product	produs apicol
day surgery	chirurgie de zi|chirurgie ambulatorie
same day surgery	chirurgie de zi|chirurgie ambulatorie
ambulatory surgery	chirurgie de zi|chirurgie ambulatorie
outpatient surgery	chirurgie de zi|chirurgie ambulatorie
PP	principiu al precauției|PP
precautionary principle	principiu al precauției|PP
study design	proiectul studiului
